"GeneSymbol","logFC_COAD","PValue_COAD","FDR_COAD","logFC_READ","PValue_READ","FDR_READ"
"SCG2",-2.1978741760148,7.93204005348629e-28,9.41324306807034e-27,-2.65525483876108,2.53831963386486e-13,5.5907870610342e-12
"SCGB2A1",-2.6271092526323,6.2464674594647e-40,1.57459766893117e-38,-3.2720156874798,2.07002553833645e-17,8.11748964387909e-16
"SCGN",-4.90081849238351,1.84974397526521e-138,3.03929750990394e-135,-4.83970478468173,5.01107198354236e-39,1.87090460452214e-36
"SCIRT",4.65408366231464,5.33457637205346e-43,1.5832041600738e-41,4.20582674437887,2.81417471080003e-06,1.56658112125874e-05
"SCN2B",-3.49229786605783,8.38718550196218e-90,1.89487488453081e-87,-4.17008373233593,1.12847643846031e-40,5.61761840379089e-38
"SCN4B",-2.09626230985287,5.14387381350515e-45,1.69344945911279e-43,-2.34783362946309,3.61156721722618e-18,1.54469919092865e-16
"SCN7A",-4.57523262983664,1.10495692429335e-79,1.57251901178567e-77,-6.17692595589124,3.52754352563745e-47,3.5120615290527e-44
"SCN9A",-3.26661372356172,4.58629888656308e-66,3.91003613564817e-64,-3.74484783095898,3.58385153264598e-28,4.8656214633749e-26
"SCNN1B",-4.20763717569969,4.30416383143892e-65,3.52006593164828e-63,-3.45501880334647,3.06029419179729e-12,5.76087523226883e-11
"SCNN1G",-4.33862483840033,5.37718083787033e-81,8.03199722840235e-79,-3.84476209623426,1.26719144617345e-16,4.49689859542066e-15
"SCUBE2",-2.50688202000134,5.62505125964327e-50,2.39781076572624e-48,-2.00470555209467,1.63049341456167e-08,1.52664955498222e-07
"SDCBP2",-2.17921236043666,2.11407177873579e-38,4.95586683902344e-37,-2.26490341869659,1.38083525094565e-14,3.70448331320313e-13
"SEC14L4",4.52850474092414,3.15012376974561e-13,1.24677049815896e-12,5.5288488441077,5.30510908281763e-05,0.000209457721685778
"SEC14L5",-2.33863981011253,2.68034561840021e-43,8.04727021710388e-42,-2.616910098864,1.09549695348237e-21,7.13905487394823e-20
"SECTM1",-2.94753357025781,1.89238678869564e-51,8.59371829620227e-50,-2.05546599462128,4.6750918096527e-10,6.01452407184394e-09
"SELENOP",-3.04810884711077,4.34719586628979e-55,2.34540949514393e-53,-2.58039506862934,7.82589329184784e-13,1.59191638686953e-11
"SEMA3E",-3.35083439534881,2.05204483943672e-49,8.44844155534834e-48,-4.23430072378965,7.81985864032358e-25,7.11368967985984e-23
"SEMA6A",-2.29786275789783,1.0992337997131e-39,2.74413697458765e-38,-2.25841532329901,6.96546418459519e-12,1.23837384575526e-10
"SEMA6D",-3.08670533328917,1.16394454580796e-74,1.33994482298937e-72,-2.38598675727002,7.88768360762168e-15,2.17804588493356e-13
"SERPINA10",2.57969268737602,1.09897878293649e-08,2.84324971697596e-08,3.23961214215288,0.00544555985432453,0.0119622503028341
"SERPINA4",6.44167292751518,8.70980285195936e-19,5.43956381293412e-18,8.16355468650716,1.65390453132614e-05,7.46401992090046e-05
"SERPINA7",3.21902263227493,1.44984615721905e-10,4.49554287966669e-10,4.49784279789127,0.000929804748848879,0.00255137511929578
"SERPINB7",5.52497707987621,6.2471644679054e-12,2.20228692398912e-11,2.97998462961708,0.00278878505922602,0.0066645975525256
"SERPIND1",3.66920361172906,3.81678357992434e-14,1.64680225408337e-13,4.58357558673814,0.00109879123106718,0.00294826136426934
"SFRP1",-4.10178542464879,1.33230729105258e-58,8.19051767975655e-57,-4.18353376029136,3.92649063252009e-19,1.89667489556314e-17
"SFRP4",3.23295261628527,2.3326437894875e-13,9.34194634416066e-13,2.78381134332524,0.00135509038535591,0.00354987338089967
"SFRP5",-3.57477383798702,7.34191242548668e-54,3.70664036810744e-52,-2.87548321672739,1.41028792937799e-08,1.33865307110079e-07
"SFTA2",7.28407627632067,1.97045330820957e-22,1.62250446891024e-21,5.87562942099798,2.22460922249754e-07,1.62590627554561e-06
"SGCA",-2.41595681848551,6.80614380160669e-31,9.96873930877142e-30,-2.31651863259908,4.43719901374429e-08,3.77942222078476e-07
"SGK1",-2.7004394272167,2.73333166758715e-73,2.95821775808205e-71,-2.83190744031551,3.89624841833505e-28,5.21079611231212e-26
"SH2D5",3.23025225172142,1.02503382917023e-16,5.43776384749714e-16,3.1250759459845,7.65010383738413e-06,3.78408807258518e-05
"SH2D7",-3.79391121870844,1.27450949541687e-99,3.9716352793387e-97,-2.71513085153131,3.88585879894376e-19,1.88212096042895e-17
"SH3PXD2A-AS1",2.95630189649102,3.22015967565823e-20,2.25062513448751e-19,2.56670039219278,5.32277927724249e-06,2.74686718794714e-05
"SH3TC2",3.53700489996508,3.03255785394504e-38,7.0269808528465e-37,2.79327181236741,6.81799293839758e-10,8.52058936185655e-09
"SHH",2.20370354884038,2.58463058542157e-24,2.45737049978482e-23,2.28547523777241,1.77370087095241e-08,1.64271283247225e-07
"SHISA2",3.18549549093204,5.58478736371143e-26,5.94460817501297e-25,3.00204618680554,3.90373099608391e-08,3.36340207600095e-07
"SHISA3",-2.08124109284858,1.63538456766216e-20,1.17200399190824e-19,-3.01255311056047,6.13928569153689e-15,1.70841830555951e-13
"SHISAL1",-2.97694422890813,3.43514714110032e-50,1.48178638253573e-48,-3.81818096012966,5.77157291174467e-31,1.11217589410082e-28
"SHROOM4",2.0145416861747,5.51727555314587e-21,4.09524592803115e-20,2.14363619361396,3.94068510620476e-13,8.33778250156971e-12
"SI",-3.24127854055577,1.15916148645272e-26,1.27982191240969e-25,-2.54187393238584,3.42469562488814e-05,0.000142796580487716
"SIGLEC6",-2.06354091248066,9.82030648385751e-39,2.34158600777362e-37,-2.24558452714701,1.08840672166524e-14,2.95088303463885e-13
"SIGLEC8",-2.27411747522261,5.35231339480558e-44,1.66824473928829e-42,-2.30913485597254,5.47313866092599e-13,1.13523284655619e-11
"SIM2",7.99114665495437,1.62168246589681e-67,1.48031762063732e-65,7.26046933288271,2.47542447092621e-18,1.07936939035203e-16
"SIX1",3.65057247658221,3.14618827174123e-20,2.20318507646071e-19,3.74888192147518,1.0846328104461e-05,5.1436106366776e-05
"SIX2",3.13208969888668,1.49178528986939e-10,4.61766181351248e-10,2.87984205369846,0.000992882526846149,0.00269679414422702
"SIX4",2.87442374738704,6.07638716278354e-16,3.03466763139402e-15,2.08129452367129,0.00089844229134174,0.00248050905917968
"SKA3",2.12745792974884,6.25623925902188e-41,1.67767460485996e-39,2.06870921365472,1.1220438674153e-10,1.64148148146528e-09
"SLC11A1",2.48448422987107,1.26925165810495e-17,7.25045969298004e-17,2.45405218067124,2.31043671862335e-05,0.000100554669806084
"SLC12A9-AS1",2.12501735695325,5.75900335681899e-23,4.95072136748918e-22,2.33093182369547,5.0330527225344e-08,4.24058946123832e-07
"SLC13A2",-2.19595493245169,2.52864394937901e-14,1.10687117319148e-13,-2.0486263358329,0.000186982351957463,0.000631413365259033
"SLC13A3",4.30233638828092,1.59489787789287e-15,7.66653836304141e-15,4.17179216889359,5.16863247806436e-06,2.67785668226052e-05
"SLC16A9",-2.25475130893467,2.39462187864767e-32,3.91323651308119e-31,-2.39483022166823,2.3881297783795e-12,4.53845957140393e-11
"SLC17A4",-3.35938806154322,2.2113190215772e-63,1.6722753136396e-61,-2.90959573801387,5.00431993639112e-16,1.61881620180623e-14
"SLC17A9",2.45275446367805,5.42889902113267e-20,3.71673942833151e-19,2.25543278452907,2.49198043183747e-06,1.4043641924201e-05
"SLC22A11",4.51434173945833,4.24669349857977e-19,2.7073981761316e-18,5.08294663833154,3.96780480889626e-08,3.41204558446401e-07
"SLC22A31",2.85992850656106,1.9134512123218e-07,4.41456691492266e-07,2.94631652785277,0.00234026848484778,0.00571545850826261
"SLC25A34",-4.02197605040736,4.80353182047597e-151,1.24027191604689e-147,-2.98304982350447,1.35111504565305e-25,1.31594199636675e-23
"SLC25A6P2",4.77607172027442,6.52286502010708e-10,1.89357954342138e-09,4.60908845299252,0.000585618039620573,0.00169655041837056
"SLC26A2",-4.13740624216778,7.29025339483534e-72,7.57264596886516e-70,-3.44505055712509,4.6176785135817e-17,1.73851715634239e-15
"SLC26A3",-4.62820347199795,5.28664547621527e-53,2.57549407916751e-51,-4.02242835119588,3.19870402034162e-16,1.07751832234102e-14
"SLC26A9",6.3460144735618,1.27835298986914e-12,4.78958373526013e-12,7.32142453065244,0.000793058459964701,0.00222277145152133
"SLC2A4",-2.67615266481645,2.18039131102171e-60,1.43303245656023e-58,-2.91395171366078,5.682087332021e-24,4.52571942565104e-22
"SLC30A10",-6.05014503172783,5.24939735498502e-156,1.58129346323332e-152,-3.82006954503801,2.66301352662348e-15,7.88824221663129e-14
"SLC35D3",4.52266582233494,6.525210709051e-18,3.81055438951172e-17,4.14622828343099,2.08247962290349e-05,9.16505828144731e-05
"SLC38A3",2.65464511279459,1.14160347892201e-09,3.23305253494772e-09,4.22415067873236,0.000523841455147974,0.00154302477279863
"SLC38A5",2.03765772924814,5.17611545536136e-12,1.8408719153916e-11,2.31990726862501,2.49186986960615e-05,0.00010763268241314
"SLC4A10",-2.73080144905092,7.98651061793605e-29,1.0165365697787e-27,-3.21480427556264,1.74330441037501e-27,2.15460402333314e-25
"SLC4A11",4.11448489603325,3.73546951853848e-28,4.53119973678285e-27,4.23884892154453,1.78450211234326e-08,1.65186272496403e-07
"SLC4A4",-4.51330855210319,5.13869532947401e-74,5.73313452993292e-72,-4.73848650539504,1.3441594939408e-22,9.87241077496435e-21
"SLC51B",-4.11792668959735,9.14041627602499e-96,2.42946887901288e-93,-3.26476409624256,3.24082413333968e-22,2.28656729502285e-20
"SLC6A19",-5.53240227948197,6.55228674688567e-76,7.89506871088077e-74,-3.75046876933866,2.31118653193159e-11,3.74830532477339e-10
"SLC6A20",2.09157080520839,1.20922267572122e-08,3.11509273674251e-08,3.67706303439925,2.41147071131528e-06,1.36457109622612e-05
"SLC6A6",2.82017266317196,1.06840073526021e-39,2.67085406488147e-38,3.27828151970932,4.80383179191361e-16,1.56526308259789e-14
"SLC7A5",3.16631047249212,3.27579230759657e-45,1.09439316390944e-43,2.94678952273141,2.88590803470205e-11,4.61359124798354e-10
"SLC7A9",-4.20514892755572,3.36206548134615e-52,1.57018014237339e-50,3.64973511246789,0.0003430056290127,0.00106941612344061
"SLC8A2",-2.7979517784434,1.02910807964499e-38,2.44738150414519e-37,-3.19835088716922,1.11106923969181e-17,4.50485788337488e-16
"SLC9A2",-2.0674168480144,1.47767549146679e-28,1.84316817341413e-27,-2.46964918690986,4.00250629013382e-11,6.29201010749896e-10
"SLC9A3-AS1",2.33333076068486,1.19052846419178e-14,5.3593054699383e-14,3.63715423452522,1.87298564202338e-09,2.16504512681925e-08
"SLC9A9",-2.0597031727786,6.41949927517861e-46,2.22272087930226e-44,-2.46312160501053,1.71756904589336e-21,1.08873790373739e-19
"SLCO1A2",4.02132592831972,5.11026065629971e-12,1.81924071502779e-11,3.34288153510148,0.000806407839000009,0.00225700997699815
"SLCO1B3",6.47917419809526,2.61342834142723e-21,1.99136188208076e-20,6.9861777073782,4.25011956617627e-06,2.25411046893888e-05
"SLCO4A1",3.61100493060623,2.06086574753742e-52,9.70002279192484e-51,3.61197449925942,4.67925729516604e-16,1.53023667858888e-14
"SLCO4A1-AS1",3.87943226677401,5.70157451515091e-22,4.54366215991347e-21,4.12788547392112,9.69519009125355e-09,9.54714475909678e-08
"SLCO4C1",-3.49911563639393,7.98983347096671e-81,1.18367418159223e-78,-3.09529045884292,2.19695854769947e-17,8.55906394202656e-16
"SLIT3",-2.39421114312512,2.48627266940853e-36,5.15331332877175e-35,-2.76297126877013,1.09837932349345e-17,4.46350472932564e-16
"SLITRK3",-3.38947511640802,9.32927096353855e-68,8.55925093375613e-66,-3.47172107686904,1.64041875358778e-16,5.73059346648082e-15
"SMKR1",4.11923269027014,4.67833599155787e-34,8.54103481933504e-33,3.57208133198979,1.79473381313136e-08,1.66047623464776e-07
"SMOX",2.38993636444946,2.14050116651593e-36,4.46221661864002e-35,2.25522307321379,2.51654043136412e-10,3.45320988288487e-09
"SMPDL3A",-2.59245559012099,2.5705385536626e-82,4.03999250599111e-80,-2.65577422846549,6.10706944831676e-29,9.12039929860705e-27
"SMPX",-2.16639498061278,1.84615678755541e-16,9.59476026124779e-16,-3.01936736728061,7.06381469575897e-11,1.07098665958288e-09
"SMTNL2",2.00893838026916,8.46805429624897e-09,2.21268777432997e-08,2.35372216794668,0.000539794750172455,0.00158376910901122
"SMYD1",-4.50066664167315,5.54025831534181e-98,1.58943855224584e-95,-5.32212525005444,1.06419521095433e-51,2.38393029693907e-48
"SNAP25",-2.2396512590525,6.59047761955286e-20,4.47469167903075e-19,-2.97976357892916,4.22353300931283e-14,1.05417736852222e-12
"SNHG17",2.22654551609652,4.32058133917629e-32,6.92288892945676e-31,2.62305179862147,3.84967935336677e-13,8.17418290185851e-12
"SNHG25",5.69490900742298,3.27182268985005e-15,1.53597203367142e-14,5.37708116703381,0.000152947137602953,0.000530270004446221
"SNORA71B",3.18835751524362,7.22246445046028e-14,3.0379060385762e-13,2.75248335075451,3.46615777536941e-11,5.47769078416183e-10
"SNORD3A",3.82371138579027,8.90776929592812e-10,2.55391850023168e-09,3.86952292817957,3.87318271851334e-05,0.000158799605349983
"SNTB1",2.35525153333948,2.41141939131517e-38,5.61946859606489e-37,2.21587691490705,3.00546881327214e-09,3.30030677712316e-08
"SNTB1-AS1",3.02752275605571,2.31338035074094e-27,2.66828567066317e-26,3.20943477739897,2.01099648948058e-09,2.30576251362646e-08
"SORBS1",-2.11251070695367,1.00837787178149e-34,1.9044327747731e-33,-2.77300100006905,1.06617912127244e-21,6.99963626972104e-20
"SORCS1",-3.47607525653693,2.87701585099851e-67,2.58702410402722e-65,-4.55118740207227,6.26974328040061e-38,2.24720138656119e-35
"SOX1",4.62309346841425,6.65283661016765e-14,2.81402688724948e-13,5.00004983845826,0.000130015265321104,0.000459204487548186
"SOX10",-3.7264283108881,2.85934339507183e-71,2.93635071150729e-69,-4.64417272321906,4.16071619128596e-40,1.86410487160089e-37
"SOX14",7.1093261792517,1.33651064511163e-17,7.61299015287913e-17,8.50454346257099,4.7121414636166e-06,2.46815347188515e-05
"SP5",3.68871636423945,4.90006281194561e-23,4.24766116369808e-22,3.74115195219801,1.39412043293139e-07,1.06450925771467e-06
"SP8",4.4689905811664,2.56715093991921e-13,1.02334993577635e-12,5.51768807349194,0.000138599290216522,0.000485978845621265
"SPACA3",2.50765279718696,3.29747890191017e-10,9.82989174882475e-10,3.54382927896341,8.70471862529875e-05,0.000322574984458186
"SPARCL1",-2.18197141625418,5.25836385757549e-35,1.0139943854898e-33,-2.79497123680273,5.03893208115124e-17,1.89313840306733e-15
"SPATA12",3.5539764940146,1.3846483173614e-47,5.17068877851032e-46,2.15873822292374,3.85862909342493e-10,5.0548605250927e-09
"SPATA3-AS1",2.26188940589399,7.04147028708965e-23,6.02592490382852e-22,2.3435183096104,1.73091385351751e-07,1.29843897734983e-06
"SPDYC",3.73787066110274,4.33811007796354e-17,2.36450547494309e-16,3.71454362733986,1.02576419909144e-06,6.37845947672372e-06
"SPEG",-2.85703747256489,8.3053418994433e-35,1.57845162450619e-33,-3.39405128858001,3.35071552929689e-18,1.43655916269209e-16
"SPIB",-4.54886190104225,1.82970734371113e-96,5.08771238926693e-94,-4.94022607413766,3.88764703270294e-41,2.11122795372937e-38
"SPP1",4.16622006714925,5.47105305354877e-17,2.96236707279331e-16,3.40554808448275,0.000489433516434371,0.00145580710402445
"SPRR1B",7.68405043954634,2.61374167104087e-11,8.69835517628293e-11,5.80680554602882,0.00034046173121043,0.00106296423084009
"SPRR3",7.08168481440553,1.03995869284663e-10,3.26096693520298e-10,6.06457698790069,0.00137187614394025,0.00359015659689739
"SPTBN2",3.20980018757341,2.05134279929413e-55,1.11674607694103e-53,2.96321975002214,6.03311024636608e-17,2.24061635045076e-15
"SPTBN5",3.1096089755295,1.60558122188078e-21,1.24439429692424e-20,3.28056660825646,4.43636132041867e-07,3.00696033370737e-06
"SRMS",2.14696085379503,4.83100729628412e-15,2.24231191250743e-14,2.72523940003539,8.46206605394454e-07,5.36809507089346e-06
"SRPX",-2.52280132773388,5.56937405762835e-43,1.64747736035311e-41,-3.0642239168526,3.48926696690679e-20,1.88888992420645e-18
"SRPX2",2.96479554372335,1.13477417783052e-21,8.8825935427063e-21,3.05958526298127,3.46982804034189e-07,2.42050557847283e-06
"SRXN1",3.84775773758045,2.12876113479347e-10,6.46950210148026e-10,4.09971503952283,0.000668953698712566,0.0019089680309917
"SST",-5.04930889825208,1.01825947058801e-104,4.18273219804719e-102,-6.40368515055309,8.92041399399393e-58,3.1972547837273e-54
"SSTR2",-2.30298129689713,1.54880136763462e-51,7.06894846430005e-50,-2.52242187792404,1.38627849814963e-23,1.08015204197128e-21
"SSTR5",4.03497710590412,5.65117525023338e-15,2.60825693239832e-14,4.35838174315443,3.52398392880738e-05,0.000146425494987612
"ST3GAL1-DT",2.27248238052422,1.0287273226469e-18,6.38065121122856e-18,2.44405378316343,3.71040536997769e-06,1.99862262204299e-05
"STAB2",-2.01067690941316,2.33095869901052e-40,6.00138853645529e-39,-2.07059027025548,2.79287689182255e-13,6.10379838760389e-12
"STC2",3.68799515463332,3.0945323646969e-26,3.33316912750487e-25,3.32011255838397,4.43128405664839e-09,4.69621771609674e-08
"STK31",3.82260994814181,9.68393422310282e-26,1.01701003572551e-24,3.66579553465611,4.99768803259569e-08,4.21674045349093e-07
"STMN2",-3.47696688016739,1.25403166397061e-63,9.68605482675421e-62,-2.35584147722289,8.65540777736642e-06,4.21962902008117e-05
"STOX2",-2.35085559933124,9.12474935388429e-49,3.64063399165794e-47,-2.51234947804112,2.07639827024002e-22,1.50044892745852e-20
"STPG4",5.03001947848488,8.07363137169674e-32,1.26779160218981e-30,5.42327952730704,2.37324916463621e-12,4.51976602332046e-11
"STRA6",5.68919037073486,1.76337113376426e-28,2.18295684052433e-27,5.99022790876809,3.76660267779318e-09,4.04441501430387e-08
"STRIP2",2.56180009421896,5.46002432428599e-30,7.53316638451488e-29,2.06522180441072,3.31802276597201e-08,2.8949506323751e-07
"STUM",-3.07753950019964,2.57424132708582e-33,4.47373439862971e-32,-3.34962848942748,2.34655457206999e-14,6.11527207271773e-13
"STYXL2",7.5814866627543,6.74367760082876e-17,3.62753657611247e-16,6.79273741812319,1.84401946741021e-05,8.24723555664047e-05
"SULT1B1",-2.61740644160419,5.07231130940237e-39,1.23221713180294e-37,-2.67352283832173,2.12432999875697e-14,5.5739557697985e-13
"SULT2B1",2.92991195213288,2.5647607453034e-25,2.61895399494993e-24,4.58167065135591,3.85980701242562e-13,8.18598833960704e-12
"SYNGR1",-2.00643037509594,7.50555650795647e-27,8.39451907950527e-26,-2.02294424898026,3.89254535142815e-07,2.68373160350366e-06
"SYNM",-4.21209825245865,3.28880502444925e-60,2.13819647524805e-58,-4.79243731217668,1.28157882960192e-25,1.25503684181945e-23
"SYNPO2",-3.61118771762901,6.31973594336742e-48,2.40469278821943e-46,-4.57304836880692,2.5070107329288e-27,3.0563360098515e-25
"SYT8",2.07530150581234,1.24513567333256e-10,3.87675833933035e-10,2.31506396296695,0.000992814394201452,0.00269679414422702
"TACR2",-3.73265476194797,4.47804292845313e-58,2.6978715962954e-56,-4.54235185488942,3.26878343145304e-29,4.96439558263304e-27
"TACSTD2",4.87648644596908,2.69125646875525e-20,1.89784508061968e-19,5.54578550950304,1.54103665924357e-06,9.18804204233016e-06
"TAGLN",-2.84872486509696,2.04313120426813e-44,6.59420596177537e-43,-3.23572474907963,4.65296776750854e-19,2.21182587165837e-17
"TBX15",3.10868702491002,1.0719940767986e-18,6.63534963837601e-18,3.35427591202792,2.62707836610671e-05,0.000113009772921263
"TBX20",3.26313917985207,3.56203583355281e-15,1.6687463881709e-14,3.19679929051402,8.84830748738181e-05,0.000327084402808105
"TCEAL2",-3.53202834775063,5.7409178153509e-54,2.91464462344528e-52,-4.4650286522365,2.70738766410751e-28,3.70374765866188e-26
"TCL1A",-2.74278839708889,7.66498836143022e-27,8.56223730806488e-26,-4.84536653718711,1.64796488445676e-39,6.42025623790211e-37
"TCN1",7.44462623178504,2.96421925692951e-19,1.91272041591374e-18,6.97230237239404,3.94080612598091e-05,0.000161129789148309
"TEAD4",2.3214476122049,1.78039499935802e-45,6.00351851089494e-44,2.47382173562043,4.86796322397052e-15,1.38036026798696e-13
"TENT5B",-2.92776704815624,1.06340071069321e-55,5.84191624470184e-54,-3.41106873966732,1.73914836280636e-29,2.73397173770638e-27
"TESC",4.64973746562566,3.85312034856195e-32,6.19033752710299e-31,4.68041959858622,3.31896922080218e-13,7.13861993518094e-12
"TEX11",-4.14860691753489,3.36408483007518e-186,1.52006173046947e-182,-3.76986649986903,2.15008197568817e-44,1.54126476345231e-41
"TFAP2A",3.5272163373412,3.78307471840867e-17,2.07009665336114e-16,2.06054020310836,0.00159933458626295,0.00409628056601662
"TFAP2A-AS1",3.8711249074784,1.3736275033319e-20,9.89515484066195e-20,2.37129032307603,0.000480226815060516,0.00143268599179283
"TFAP2A-AS2",3.09543633849429,1.81240405313682e-36,3.80457501235714e-35,2.67782300927285,8.55033031531084e-10,1.04880540438525e-08
"TFR2",2.82008558253606,1.21092921592383e-24,1.17668465852727e-23,4.09799960097226,1.55980206844956e-05,7.07855479075325e-05
"TG",4.32585546210069,1.82696329271624e-24,1.75268230109094e-23,3.65508007204074,9.76335690223147e-08,7.7249059180967e-07
"TGFBI",3.28496282395849,8.12233097411164e-37,1.72912850442984e-35,3.48981103330823,2.71615532057566e-13,5.96522297794563e-12
"TGILR",4.53563441749507,1.49526905008648e-20,1.07414518327754e-19,3.23925190687072,1.48136710267176e-06,8.86100795960635e-06
"TH",3.15681288512288,6.59845063853441e-16,3.28179407927548e-15,3.63734024514827,3.05097514400248e-07,2.1645497052917e-06
"THBS2",2.38412360852266,9.43977741918472e-11,2.97237869467499e-10,2.00334245668872,0.00452160993081025,0.0101862692105658
"THRB",-2.33596882430408,1.08803738474801e-34,2.04632546222014e-33,-2.54569444217533,1.39725884208433e-14,3.73735458343183e-13
"TINCR",-2.80920522641328,4.49123707944246e-39,1.09252515442588e-37,-2.48914347292719,2.13793394096217e-14,5.60144943800923e-13
"TLL1",-2.148291249082,6.8479643774582e-30,9.3552613876175e-29,-2.68641889783745,4.94208884023215e-19,2.33686475213193e-17
"TLR10",-2.11837664154804,7.14177339709009e-31,1.04433990597901e-29,-3.02627699849217,1.07553869145593e-20,6.21765448051024e-19
"TLX1",3.89878498924759,1.17285541982844e-27,1.37523847602807e-26,5.09874192118587,2.30540854030289e-11,3.74232123648262e-10
"TMEM100",-3.74051491516865,5.61495340035148e-100,1.84517577741732e-97,-3.90023692665437,1.31085834487066e-39,5.46323079033189e-37
"TMEM130",-2.42079980406182,1.55038723710894e-45,5.26723663975697e-44,-2.46479003877867,1.3609014921319e-13,3.15099685277722e-12
"TMEM132A",2.66566292168327,4.98441875983798e-37,1.06993330956427e-35,2.52237029397973,2.68127200151116e-10,3.65964017814787e-09
"TMEM171",-2.28057303609938,2.39799225833435e-48,9.30071074616634e-47,-2.00227758416854,6.24922298537893e-11,9.54751279803716e-10
"TMEM220",-2.91903301793409,1.16083994565346e-83,1.92486432823309e-81,-2.63587516525589,5.85206922273215e-16,1.87276665251041e-14
"TMEM236",-3.63174302980484,1.8157157836596e-67,1.64910789315897e-65,-3.08784001340765,2.15739472950991e-16,7.39248010469351e-15
"TMEM253",-2.77957494659678,7.20722214879137e-85,1.26469255453646e-82,-2.54053935177376,9.88505441839107e-25,8.81343583243713e-23
"TMEM255A",-2.05243655703594,2.51116290941789e-31,3.77593664099991e-30,-3.03563518189139,1.73151496012147e-25,1.65055742554984e-23
"TMEM35A",-3.96687473545593,3.34817599929123e-85,5.93283656972448e-83,-4.57888508885452,8.14511520234306e-38,2.80708864502288e-35
"TMEM59L",-2.84032647019383,1.72819352434922e-54,9.0275635141872e-53,-2.85711239580725,1.859182653966e-19,9.25511453936797e-18
"TMEM72",-4.43299988233792,1.64697416919088e-109,8.26872531498778e-107,-3.81896524474278,7.37434110651316e-23,5.5295216305365e-21
"TMEM74B",3.18704132710537,8.3991163759746e-21,6.15095743028221e-20,3.70218916994617,3.69835073104447e-07,2.56196920954959e-06
"TMEM82",-3.39923599936529,3.98328864281701e-67,3.51190043562315e-65,-2.08706956787916,1.03179121496892e-07,8.109969457657e-07
"TMIGD1",-6.33212823858176,1.49183326803226e-111,8.17072560194394e-109,-5.54788026626887,3.42564245158902e-24,2.76535758445616e-22
"TMOD1",-2.66752207640611,5.78021932137989e-47,2.10628395190766e-45,-3.43721736979187,4.89946234662192e-21,2.89779751530731e-19
"TMPRSS13",3.31670752887736,3.23953166271759e-20,2.26328934178422e-19,3.70043060056948,9.01871407881511e-08,7.19289608395396e-07
"TMPRSS3",2.98616085818962,1.31385411740703e-18,8.06884108665127e-18,2.76307759169014,9.40988943084005e-06,4.52953608622306e-05
"TMPRSS5",3.30420560804005,6.24697562857596e-15,2.87443578184526e-14,3.63357881899829,5.53848160728484e-05,0.000217617033291277
"TMT1A",-2.4786046955811,3.50692662314082e-70,3.48264790036523e-68,-2.26418019634018,2.33503605754028e-15,6.98600687598989e-14
"TNFRSF13B",-3.33490558458139,7.92288610901733e-88,1.62725276743613e-85,-3.07966466656958,1.49364434149333e-21,9.52583638573024e-20
"TNFRSF17",-3.25563630721715,1.24660851760074e-58,7.68983015259924e-57,-3.3462070986027,3.7325839089646e-18,1.58510986333068e-16
"TNNI3",5.15659780663712,3.72068751965971e-22,3.00884591634584e-21,4.97031949877838,8.08370251413974e-06,3.96790010287314e-05
"TNNT1",4.4819632466707,5.2274721997236e-14,2.22885898886068e-13,2.97712569872959,0.0025769047712154,0.00622633280368764
"TNS1",-2.68895999842647,7.64140895957416e-43,2.24570448024949e-41,-3.26951202144107,4.05087203868196e-21,2.42794909047557e-19
"TNS4",3.46290342700776,1.56382120203209e-30,2.24321463535936e-29,3.38173372585409,1.45582268198272e-08,1.37620572991302e-07
"TNXB",-3.90674382860295,4.73502935261554e-78,6.24678251964769e-76,-4.26829483285933,1.86719398469647e-32,4.2356941012336e-30
"TP53INP2",-2.54545764109261,5.43198239829069e-75,6.33404192688425e-73,-2.29930102257014,6.43102682898936e-22,4.39887144283658e-20
"TPH1",-3.40714610890112,1.40607445228967e-58,8.61470835616391e-57,-2.82683518448341,2.51288863086986e-08,2.24717949869355e-07
"TPM2",-2.61555516169846,8.59848062823086e-49,3.43825086005851e-47,-3.02732354859133,1.79844835062803e-20,1.01034460475251e-18
"TPRXL",3.99364920476773,4.85458470801126e-14,2.07427338091242e-13,4.19653724759423,0.000176748513835329,0.000601616356399418
"TPT1P12",3.65874063277108,6.64366216143152e-09,1.75116741877954e-08,3.47623247128834,0.00306133872049805,0.00722727588065414
"TREM1",2.80218173860166,2.37792304162159e-14,1.04316944306477e-13,2.04766836895185,0.00325124948336858,0.00761642378973181
"TRIB3",3.8968498338451,1.64221448368074e-54,8.62830947036214e-53,3.79951258731379,2.38277722273847e-14,6.18865950850669e-13
"TRIM29",4.43589228045203,6.86408967319415e-35,1.31282070638424e-33,3.05660252159719,6.28347542110882e-08,5.20120845365779e-07
"TRIM40",-3.10509567711424,9.91623999321835e-63,7.28561470070847e-61,-2.72385016239032,2.96840285672661e-14,7.61040738131582e-13
"TRIM54",2.62889326383146,3.1026252569407e-08,7.70392209011488e-08,3.34190204799115,0.000554638239158293,0.00161910276656715
"TRIM71",5.50606099354851,5.88284543435184e-12,2.08075437143787e-11,5.70651560121832,0.000340436434837566,0.00106296423084009
"TRIM72",5.55808945797943,3.99698320019529e-14,1.7220852052522e-13,4.70568143057836,0.000630451699726322,0.00180917932919062
